id,unit_measure,quantity_input,expiration_date,quantity_measure,days_to_sold,product_input_showcase_today
1673,kg,83,2025-12-08,2,1,True
1674,kg,34,2025-04-27,17,15,False
1675,UN,69,2026-08-08,8,7,False
1676,kg,9,2025-02-23,10,3,True
1677,kg,30,2025-06-30,6,28,False
1678,kg,43,2025-01-13,17,18,True
1679,kg,50,2026-07-31,8,27,True
1680,kg,68,2026-09-24,15,10,False
1681,L,38,2025-06-08,6,9,True
1682,kg,66,2025-02-08,17,5,False
1683,UN,77,2025-05-12,12,21,True
1684,kg,49,2026-11-25,17,29,True
1685,kg,73,2026-04-21,18,3,False
1686,L,92,2025-02-03,2,14,False
1687,L,40,2025-06-13,14,11,False
1688,kg,2,2025-08-12,13,19,True
1689,L,81,2026-07-05,13,9,True
1690,kg,64,2026-06-11,6,15,True
1691,UN,41,2025-08-14,2,9,False
1692,L,51,2025-03-06,15,15,False
1693,kg,68,2026-08-17,7,17,False
1694,L,59,2026-09-04,19,20,True
1695,L,81,2025-01-10,18,13,False
1696,UN,87,2026-05-02,18,11,True
1697,L,76,2025-06-17,17,25,True
1698,L,46,2026-12-10,14,29,True
1699,UN,79,2026-01-13,19,19,True
1700,L,50,2025-04-08,12,1,False
1701,L,78,2025-05-21,8,17,False
1702,kg,81,2026-02-04,19,18,True
1703,UN,31,2025-11-04,19,11,False
1704,kg,62,2025-01-24,10,2,True
1705,kg,3,2026-10-20,15,23,True
1706,kg,12,2025-06-26,6,14,True
1707,L,7,2025-06-17,18,18,True
1708,UN,66,2025-09-09,17,19,False
1709,UN,90,2026-06-29,10,18,True
1710,UN,70,2026-10-06,5,3,False
1711,kg,60,2026-04-02,1,16,True
1712,UN,64,2026-09-19,14,5,True
1713,kg,16,2026-07-16,13,4,False
1714,UN,28,2025-10-22,15,11,False
1715,L,76,2026-04-09,14,25,False
1716,UN,64,2025-07-25,14,23,True
1717,UN,16,2026-02-16,14,18,True
1718,kg,87,2026-02-10,1,1,False
1719,L,84,2025-12-13,13,18,True
1720,UN,14,2025-05-03,2,12,False
1721,UN,74,2025-04-02,17,10,False
1722,kg,12,2025-09-05,16,28,True
1723,L,91,2026-04-05,5,18,False
1724,kg,44,2025-07-17,1,29,False
1725,L,33,2025-04-11,8,16,True
1726,L,37,2026-03-17,8,3,False
1727,L,17,2025-09-26,19,20,True
1728,L,77,2026-01-04,4,17,True
1729,kg,89,2026-04-21,9,8,True
1730,UN,34,2026-06-12,18,15,True
1731,UN,52,2026-02-09,19,10,False
1732,UN,60,2025-08-28,14,25,False
1733,UN,18,2025-05-29,8,27,True
1734,kg,28,2025-10-22,7,1,True
1735,kg,55,2026-01-25,6,15,False
1736,kg,27,2026-09-17,8,10,False
1737,kg,14,2026-12-11,8,24,False
1738,L,35,2026-05-22,2,4,True
1739,UN,10,2026-05-09,18,1,False
1740,kg,56,2025-07-23,17,16,True
1741,kg,40,2026-09-22,13,27,True
1742,kg,36,2026-02-08,12,19,True
1743,UN,79,2026-10-28,11,17,True
1744,L,30,2026-06-04,12,16,False
1745,kg,51,2026-11-27,10,6,False
1746,kg,59,2025-12-19,18,24,False
1747,L,32,2026-05-22,4,12,False
1748,kg,97,2026-11-24,6,10,True
1749,kg,89,2025-11-28,15,10,False
1750,L,26,2025-10-15,17,27,False
1751,UN,18,2025-08-18,18,2,True
1752,kg,84,2025-07-12,10,29,False
1753,UN,5,2025-07-05,11,25,True
1754,UN,31,2026-06-10,13,3,True
1755,kg,87,2025-10-13,16,5,True
1756,UN,70,2026-08-11,8,22,True
1757,kg,52,2025-04-15,4,8,True
1758,UN,74,2025-11-28,11,2,False
1759,L,27,2026-05-31,11,15,True
1760,kg,94,2025-08-19,8,11,True
1761,L,19,2026-08-29,8,23,True
1762,kg,34,2025-03-09,18,13,True
1763,kg,27,2026-07-17,16,27,False
1764,L,87,2026-08-03,15,19,False
1765,L,78,2026-06-07,16,3,False
1766,kg,58,2026-10-18,7,17,False
1767,kg,70,2026-04-08,3,18,False
1768,UN,58,2026-06-05,5,20,True
1769,UN,82,2025-01-30,5,24,False
1770,kg,99,2025-04-04,10,2,True
1771,L,60,2025-08-25,7,10,True
1772,kg,99,2025-01-08,10,3,True
1773,L,97,2026-05-03,19,16,False
1774,L,82,2026-07-01,8,3,True
1775,L,30,2025-09-07,3,26,False
1776,UN,96,2025-05-05,11,23,False
1777,kg,45,2025-08-06,14,12,True
1778,UN,64,2025-04-12,7,12,False
1779,L,80,2025-11-15,2,23,True
1780,L,96,2025-11-01,5,4,False
1781,L,29,2026-04-12,16,22,False
1782,kg,75,2025-06-21,8,24,False
1783,L,55,2026-10-01,6,18,True
1784,UN,62,2026-09-08,18,26,False
1785,kg,24,2026-06-05,15,13,False
1786,UN,85,2025-10-23,13,2,False
1787,UN,5,2025-07-18,6,14,True
1788,kg,27,2026-06-05,16,13,False
1789,L,13,2025-04-01,6,8,False
1790,kg,36,2026-04-06,4,23,False
1791,UN,46,2026-04-06,1,10,True
1792,kg,16,2026-03-26,9,1,False
1793,kg,83,2026-05-27,4,23,True
1794,UN,35,2025-05-14,15,6,True
1795,UN,41,2025-01-07,6,21,True
1796,kg,54,2025-01-28,14,19,False
1797,L,35,2026-09-19,13,18,True
1798,UN,62,2025-09-17,2,2,True
1799,kg,6,2026-11-29,4,16,False
1800,UN,61,2026-07-03,18,4,True
1801,L,74,2025-12-16,12,6,False
1802,kg,96,2025-06-14,11,11,False
1803,UN,27,2025-04-22,1,2,False
1804,L,71,2025-07-25,18,29,False
1805,UN,2,2026-12-07,14,4,False
1806,UN,13,2026-04-04,13,13,True
1807,L,56,2025-12-15,12,13,False
1808,L,81,2025-10-17,6,14,True
1809,L,32,2025-08-25,8,2,True
1810,L,60,2025-08-29,8,13,True
1811,L,21,2025-03-03,13,22,True
1812,UN,27,2025-08-23,10,17,True
1813,UN,93,2026-08-20,8,27,True
1814,L,2,2026-06-21,5,20,True
1815,kg,51,2026-12-25,5,24,True
1816,L,64,2025-10-26,6,24,False
1817,UN,17,2026-06-23,10,12,False
1818,L,93,2026-04-24,4,19,False
1819,kg,47,2025-02-05,11,15,True
1820,UN,19,2025-11-18,14,1,True
1821,kg,98,2026-12-31,12,10,True
1822,L,11,2026-06-14,7,4,False
1823,kg,7,2025-05-21,11,22,True
1824,kg,96,2025-06-16,15,10,True
1825,kg,73,2025-10-13,7,10,True
1826,UN,71,2025-09-05,5,22,False
1827,L,69,2025-01-16,3,2,False
1828,kg,25,2026-01-13,2,7,True
1829,UN,54,2026-01-11,6,24,True
1830,kg,90,2025-12-08,5,27,False
1831,UN,92,2025-10-15,12,3,False
1832,kg,45,2025-09-23,9,6,False
1833,UN,1,2026-08-28,9,4,False
1834,kg,12,2026-07-12,14,25,True
1835,L,77,2025-06-10,18,15,True
1836,L,76,2026-06-12,15,11,True
1837,kg,41,2025-09-01,9,19,True
1838,UN,57,2025-08-03,14,15,True
1839,L,84,2025-08-28,16,8,True
1840,kg,90,2026-10-15,18,16,True
1841,L,84,2025-03-24,14,4,False
1842,UN,95,2026-09-15,9,4,False
1843,UN,3,2025-09-24,4,27,False
1844,kg,48,2025-05-22,17,5,True
1845,kg,16,2026-04-07,18,2,True
1846,kg,58,2026-09-29,5,11,True
1847,UN,84,2026-12-21,16,2,True
1848,L,58,2026-01-09,19,2,True
1849,kg,31,2026-04-26,19,18,True
1850,UN,95,2026-12-27,16,21,True
1851,UN,48,2026-06-29,12,27,True
1852,UN,81,2026-03-21,7,3,True
1853,UN,31,2025-01-19,10,20,True
1854,L,35,2025-10-05,14,8,False
1855,UN,52,2026-02-04,18,4,False
1856,kg,5,2025-10-19,17,6,True
1857,L,6,2026-06-10,15,6,True
1858,kg,92,2026-02-13,6,12,True
1859,L,60,2025-08-23,2,25,True
1860,kg,65,2026-04-18,13,17,True
1861,L,40,2025-10-18,1,23,False
1862,UN,65,2026-12-17,7,18,False
1863,UN,43,2025-01-26,12,8,False
1864,UN,28,2025-01-20,7,18,False
1865,L,92,2026-02-02,18,20,False
1866,UN,13,2025-08-24,19,9,False
1867,L,7,2025-01-27,14,10,True
1868,kg,50,2025-04-01,11,2,False
1869,kg,59,2025-12-12,19,27,False
1870,UN,17,2025-07-31,13,21,True
1871,L,94,2025-04-25,4,19,True
1872,kg,19,2026-11-25,10,6,False
1873,UN,29,2026-03-03,19,18,False
1874,kg,4,2025-02-16,9,13,False
1875,kg,3,2025-12-19,3,22,True
1876,L,78,2025-06-05,11,2,True
1877,UN,64,2025-06-03,14,28,False
1878,kg,78,2025-08-15,5,9,False
1879,kg,1,2025-07-02,18,3,False
1880,kg,5,2026-05-10,15,25,False
1881,kg,54,2025-07-22,6,2,True
1882,kg,33,2026-02-18,2,15,True
1883,UN,20,2025-04-22,8,7,True
1884,L,94,2026-04-05,4,18,False
1885,kg,87,2026-10-01,1,18,True
1886,kg,11,2025-11-15,6,11,True
1887,L,81,2026-08-31,17,1,False
1888,UN,82,2025-02-08,9,24,False
1889,kg,95,2026-03-06,17,9,True
1890,kg,80,2025-06-17,19,16,False
1891,UN,98,2026-12-23,4,17,False
1892,L,55,2025-10-12,17,16,False
1893,kg,74,2025-04-30,6,19,False
1894,L,6,2025-07-18,13,2,False
1895,L,27,2026-11-09,5,15,True
1896,L,57,2026-04-12,15,5,True
1897,L,81,2025-02-10,8,23,True
1898,kg,87,2026-11-18,18,3,False
1899,UN,92,2026-02-05,9,16,True
1900,L,61,2026-09-03,7,21,False
1901,kg,78,2026-01-28,18,25,True
1902,UN,30,2025-09-21,13,13,True
1903,L,31,2026-10-19,17,17,False
1904,L,76,2025-09-13,16,1,False
1905,L,56,2026-10-12,9,1,True
1906,L,67,2025-11-29,6,6,False
1907,kg,44,2025-01-03,12,18,True
1908,L,92,2026-06-25,6,23,False
1909,UN,56,2025-06-14,15,8,False
1910,L,35,2026-07-01,6,18,True
1911,kg,21,2025-02-04,5,23,True
1912,L,39,2025-05-28,6,1,True
1913,kg,11,2026-06-09,16,16,True
1914,kg,66,2025-06-06,8,12,False
1915,kg,19,2026-01-02,18,20,True
1916,kg,96,2025-07-17,12,11,False
1917,kg,73,2025-01-24,8,26,True
1918,UN,70,2026-01-15,4,18,True
1919,kg,67,2026-07-17,6,18,False
1920,L,62,2026-12-13,2,1,False
1921,UN,74,2025-02-19,2,25,True
1922,UN,51,2025-09-19,12,12,False
1923,L,27,2025-06-10,12,8,True
1924,UN,98,2026-10-22,3,22,False
1925,kg,7,2025-07-22,10,10,False
1926,kg,27,2025-10-05,10,29,True
1927,kg,3,2026-10-02,18,26,False
1928,L,43,2026-09-02,5,19,False
1929,kg,59,2025-02-28,7,7,False
1930,kg,23,2026-01-12,10,7,True
1931,kg,90,2026-10-29,19,12,False
1932,UN,67,2025-07-02,2,11,True
1933,L,4,2025-02-16,11,27,True
1934,L,84,2025-06-16,11,23,False
1935,kg,93,2025-08-19,16,5,True
1936,kg,64,2026-01-29,14,19,True
1937,L,28,2025-09-22,10,12,False
1938,UN,28,2025-06-01,7,4,True
1939,L,45,2026-12-17,11,8,True
1940,kg,62,2025-08-03,19,18,False
1941,L,24,2025-04-25,8,4,False
1942,L,16,2026-12-14,17,19,False
1943,UN,94,2026-07-24,2,21,True
1944,UN,54,2025-11-15,4,25,False
1945,L,80,2025-07-11,19,20,False
1946,kg,16,2025-12-13,4,12,True
1947,UN,17,2025-05-12,16,3,False
1948,UN,57,2026-07-30,8,2,True
1949,UN,51,2026-10-12,3,8,False
1950,L,20,2025-01-21,4,13,False
1951,L,39,2026-12-06,12,16,False
1952,L,30,2026-12-05,4,3,False
1953,L,59,2025-10-17,12,11,False
1954,kg,35,2025-11-06,16,25,False
1955,kg,67,2025-04-22,14,3,False
1956,UN,70,2025-06-03,3,29,True
1957,UN,74,2026-02-26,3,5,True
1958,UN,87,2026-11-20,2,28,False
1959,kg,54,2026-12-09,18,18,False
1960,L,86,2026-06-06,2,16,True
1961,UN,57,2025-07-04,2,3,False
1962,UN,90,2026-08-03,9,8,False
1963,UN,77,2026-07-27,7,13,True
1964,UN,32,2026-09-02,9,18,True
1965,UN,22,2025-12-29,19,18,False
1966,kg,2,2026-03-13,2,13,False
1967,kg,4,2026-02-14,14,24,False
1968,UN,91,2026-03-14,18,6,True
1969,kg,55,2026-09-27,13,14,False
1970,L,57,2025-09-14,4,6,True
1971,kg,29,2025-04-29,8,16,True
1972,L,73,2026-06-05,14,8,True
1973,UN,41,2025-10-13,10,5,True
1974,UN,72,2026-05-08,15,9,False
1975,L,10,2025-02-17,6,15,False
1976,L,77,2026-01-20,13,15,True
1977,kg,42,2026-01-19,4,8,True
1978,kg,66,2026-07-04,19,27,True
1979,kg,93,2025-01-17,6,5,False
1980,kg,20,2026-04-05,4,27,True
1981,L,67,2025-12-19,19,18,False
1982,kg,53,2025-07-31,5,12,True
1983,UN,55,2026-02-17,13,2,False
1984,UN,35,2025-11-11,9,9,True
1985,L,6,2026-01-17,2,11,True
1986,kg,71,2025-03-21,2,23,True
1987,UN,78,2025-12-08,4,17,True
1988,UN,88,2025-11-27,12,24,False
1989,UN,20,2025-05-26,12,27,False
1990,L,32,2025-07-26,7,17,False
1991,UN,59,2026-07-06,9,25,True
1992,UN,32,2025-12-11,9,18,True
1993,kg,45,2025-10-21,1,22,False
1994,kg,35,2025-06-04,16,23,True
1995,L,93,2025-12-12,12,9,True
1996,L,54,2025-04-06,17,29,True
1997,L,25,2026-03-26,14,22,False
1998,L,98,2025-01-26,4,14,True
1999,kg,79,2026-06-22,1,6,True
2000,UN,58,2026-05-16,12,20,True
2001,kg,23,2026-05-05,13,26,True
2002,kg,39,2026-04-08,12,6,False
2003,L,40,2025-06-06,7,18,False
2004,UN,61,2025-11-16,4,2,True
2005,L,31,2026-01-07,2,27,False
2006,L,5,2025-08-27,1,29,False
2007,UN,17,2026-09-17,19,2,True
2008,kg,82,2025-05-08,13,12,False
2009,L,41,2025-03-15,1,8,True
2010,kg,69,2026-11-26,8,8,True
2011,L,44,2025-07-13,19,12,False
2012,kg,30,2025-09-09,14,18,False
2013,L,31,2026-04-04,19,8,False
2014,L,72,2026-04-05,12,4,True
2015,kg,44,2026-05-18,19,22,True
2016,L,15,2025-07-09,10,16,True
2017,L,6,2026-06-01,14,28,False
2018,UN,87,2025-07-29,12,4,True
2019,L,77,2025-04-25,2,16,True
2020,kg,36,2025-10-26,19,1,False
2021,kg,18,2025-07-22,14,9,True
2022,L,35,2025-08-14,13,29,False
2023,kg,80,2025-05-05,13,29,True
2024,L,71,2026-08-03,10,22,True
2025,UN,9,2026-05-17,10,29,True
2026,UN,12,2025-06-20,8,26,True
2027,UN,37,2026-08-25,14,19,False
2028,kg,60,2025-06-30,12,4,False
2029,kg,12,2025-06-18,16,16,False
2030,UN,43,2025-04-14,11,20,False
2031,kg,80,2026-11-22,16,21,False
2032,UN,87,2025-05-27,11,19,True
2033,UN,92,2025-05-27,9,15,True
2034,L,40,2026-09-24,19,15,False
2035,L,12,2025-09-02,17,23,False
2036,kg,92,2025-01-23,7,29,False
2037,UN,56,2025-09-03,15,20,False
2038,UN,76,2025-10-17,18,25,False
2039,L,73,2025-05-26,19,13,False
2040,L,41,2025-10-03,10,28,False
2041,kg,73,2025-11-03,11,29,False
2042,UN,96,2025-04-30,9,15,False
2043,UN,71,2025-12-21,6,19,False
2044,UN,52,2026-03-21,2,11,False
2045,UN,16,2025-05-30,10,28,True
2046,UN,2,2026-02-24,6,16,True
2047,L,16,2025-06-08,11,11,False
2048,L,32,2025-11-26,13,26,True
2049,UN,15,2025-03-26,13,3,True
2050,UN,38,2026-06-25,4,9,False
2051,L,10,2026-05-19,17,20,False
2052,L,64,2026-03-12,9,15,False
2053,UN,94,2025-07-11,6,26,False
2054,UN,85,2026-12-31,5,26,False
2055,L,19,2026-01-17,13,24,False
2056,kg,64,2025-03-07,4,13,False
2057,L,47,2026-08-29,9,28,True
2058,UN,12,2026-01-07,10,24,True
2059,L,92,2026-08-19,1,25,False
2060,kg,44,2025-03-20,18,17,False
2061,kg,93,2025-09-30,16,25,False
2062,kg,67,2025-01-12,16,3,False
2063,kg,8,2025-06-08,15,10,True
2064,L,17,2026-07-10,1,13,True
2065,L,71,2025-09-19,8,28,False
2066,L,84,2026-04-04,16,1,True
2067,L,70,2025-06-28,11,20,False
2068,L,23,2025-10-11,1,5,False
2069,L,32,2025-07-18,9,7,True
2070,UN,81,2026-08-24,6,13,False
2071,UN,17,2025-11-17,17,11,True
2072,L,18,2025-03-12,6,26,True
2073,kg,76,2025-10-24,13,18,False
2074,L,91,2026-07-21,11,12,True
2075,UN,19,2026-06-18,9,19,True
2076,UN,13,2026-05-23,11,7,True
2077,L,2,2025-06-20,15,15,False
2078,kg,91,2025-12-20,2,23,False
2079,kg,22,2026-03-06,8,18,False
2080,L,26,2025-06-01,11,1,False
2081,UN,95,2026-03-21,10,22,False
2082,kg,12,2025-11-27,19,27,False
2083,L,60,2025-08-12,1,13,False
2084,L,51,2026-01-10,1,8,False
2085,kg,68,2026-10-10,17,1,False
2086,kg,59,2025-01-24,18,16,True
2087,L,11,2025-11-09,16,11,True
2088,kg,19,2025-02-01,8,9,False
2089,UN,87,2025-03-06,10,9,True
2090,L,86,2026-03-14,13,16,False
2091,L,11,2025-10-23,5,6,False
2092,kg,9,2026-06-04,10,7,True
2093,kg,84,2026-09-13,1,2,False
2094,kg,82,2026-07-30,17,9,False
2095,L,95,2025-07-11,7,17,False
2096,L,53,2026-12-24,1,19,False
2097,UN,56,2026-08-09,5,22,False
2098,L,74,2026-07-15,10,10,True
2099,UN,7,2025-03-25,4,17,True
2100,kg,53,2025-04-01,15,25,False
2101,L,45,2025-05-08,13,11,False
2102,kg,83,2026-01-04,4,2,False
2103,UN,94,2025-07-22,13,7,False
2104,kg,34,2025-05-05,13,26,True
2105,UN,43,2026-09-20,7,10,False
2106,L,72,2026-10-11,13,23,False
2107,kg,53,2025-09-15,2,14,False
2108,L,39,2025-07-27,10,18,True
2109,kg,90,2026-08-27,12,5,True
2110,UN,37,2025-04-23,13,26,False
2111,L,83,2026-08-25,12,8,True
2112,L,25,2025-08-24,11,16,True
2113,L,7,2025-07-22,6,22,False
2114,UN,20,2026-09-13,17,20,False
2115,L,68,2025-05-31,9,22,False
2116,L,64,2026-09-25,9,6,False
2117,UN,99,2025-05-15,10,21,False
2118,UN,98,2026-04-07,9,15,False
2119,kg,11,2026-03-21,14,16,True
2120,UN,67,2025-06-13,13,9,True
2121,L,94,2025-12-14,2,23,True
2122,L,79,2025-08-02,17,7,True
2123,L,86,2025-01-10,14,20,False
2124,kg,38,2025-08-24,12,4,False
2125,kg,49,2026-06-10,7,11,True
2126,kg,49,2025-09-10,15,6,True
2127,L,89,2026-01-24,14,5,False
2128,kg,43,2025-03-02,4,18,True
2129,L,7,2025-03-29,9,22,True
2130,L,92,2025-05-19,12,1,True
2131,L,19,2025-10-14,19,26,False
2132,UN,48,2025-04-12,17,27,True
2133,UN,30,2026-05-13,12,18,True
2134,L,85,2025-06-20,7,25,True
2135,kg,93,2026-06-17,14,4,True
2136,kg,86,2025-05-08,11,14,True
2137,kg,16,2025-06-05,2,10,False
2138,L,60,2026-02-03,19,15,True
2139,UN,59,2025-01-30,7,13,False
2140,kg,51,2026-03-26,5,20,True
2141,kg,59,2025-12-16,6,10,False
2142,UN,56,2025-03-03,15,27,False
2143,UN,76,2025-10-04,14,25,False
2144,L,71,2026-07-30,10,3,True
2145,L,56,2026-12-28,7,16,False
2146,kg,25,2025-06-11,3,22,False
2147,kg,75,2026-12-10,5,6,True
2148,L,13,2026-07-14,13,14,True
2149,UN,9,2025-04-08,15,29,False
2150,kg,61,2026-10-02,15,19,True
2151,kg,95,2026-11-14,14,17,False
2152,L,43,2026-01-26,5,27,True
2153,UN,98,2026-01-30,15,19,False
2154,kg,48,2026-02-03,16,4,True
2155,kg,58,2026-10-16,4,6,False
2156,UN,12,2026-08-04,16,28,False
2157,kg,3,2025-06-14,12,22,False
2158,kg,6,2025-12-28,2,4,True
2159,UN,40,2025-03-23,13,13,False
2160,UN,17,2026-01-06,1,15,True
2161,L,43,2026-12-13,14,2,True
2162,kg,89,2026-11-06,19,7,True
2163,kg,51,2025-10-03,9,16,False
2164,UN,33,2026-07-10,13,8,False
2165,L,37,2026-06-04,16,12,True
2166,kg,40,2025-04-21,4,18,True
2167,UN,40,2026-09-09,11,20,True
2168,kg,45,2026-08-20,16,10,False
2169,kg,98,2025-12-02,13,26,False
2170,L,37,2026-11-19,13,12,True
2171,kg,93,2026-12-11,10,29,True
2172,UN,42,2026-08-22,4,16,True
2173,UN,48,2026-05-18,10,19,False
2174,L,4,2026-12-27,1,3,True
2175,kg,12,2025-12-28,3,5,True
2176,kg,38,2026-09-20,6,22,True
2177,L,80,2026-01-19,6,22,True
2178,UN,26,2026-04-01,11,26,True
2179,L,26,2025-08-29,5,5,True
2180,kg,86,2026-08-27,17,6,False
2181,UN,14,2025-01-04,12,18,False
2182,L,88,2026-11-14,1,14,False
2183,kg,32,2025-06-10,16,19,False
2184,UN,93,2026-05-17,16,29,False
2185,UN,42,2026-04-09,2,4,True
2186,kg,71,2025-05-12,2,5,True
2187,UN,67,2026-04-17,12,27,False
2188,L,5,2025-03-06,18,4,True
2189,kg,99,2026-09-19,7,11,False
2190,kg,37,2026-03-11,9,12,True
2191,L,94,2026-05-01,5,27,False
2192,L,47,2026-03-30,3,18,True
2193,kg,8,2026-12-21,16,7,True
2194,UN,86,2025-06-08,16,22,True
2195,L,51,2026-04-15,10,11,False
2196,kg,96,2026-03-27,13,5,True
2197,L,30,2026-11-27,7,29,True
2198,kg,36,2026-06-01,5,22,False
2199,UN,20,2025-10-14,5,19,False
2200,kg,63,2025-02-14,5,18,False
2201,UN,16,2026-06-09,4,29,True
2202,kg,11,2025-11-15,6,23,False
2203,kg,29,2026-12-22,13,27,True
2204,kg,43,2025-06-04,9,2,False
2205,kg,77,2026-05-05,14,26,True
2206,UN,82,2025-12-02,17,15,False
2207,UN,65,2025-08-05,2,23,False
2208,L,79,2025-06-02,3,26,False
2209,L,17,2025-10-16,2,24,True
2210,UN,3,2026-04-16,10,11,False
2211,UN,2,2026-08-27,8,15,True
2212,UN,98,2026-08-16,18,12,False
2213,L,55,2025-04-24,15,19,True
2214,L,67,2025-02-19,12,2,True
2215,kg,93,2026-12-06,19,21,True
2216,UN,75,2026-05-29,14,29,True
2217,L,32,2026-08-07,17,21,True
2218,L,59,2025-04-01,7,12,False
2219,kg,61,2026-07-08,5,28,False
2220,UN,49,2026-04-04,13,21,False
2221,UN,79,2026-12-20,9,29,False
2222,UN,37,2025-06-29,12,29,False
2223,L,19,2026-03-16,19,18,False
2224,L,76,2026-02-09,5,4,True
2225,L,94,2025-01-08,16,22,False
2226,kg,50,2026-10-04,15,20,False
2227,kg,76,2025-09-02,3,4,False
2228,kg,96,2025-11-29,4,21,False
2229,kg,32,2026-09-18,14,7,True
2230,L,46,2026-03-07,18,27,True
2231,L,82,2026-05-22,4,9,False
2232,L,3,2026-01-25,6,28,False
2233,kg,47,2025-10-29,5,4,False
2234,UN,49,2026-04-06,7,3,False
2235,L,62,2025-09-25,10,11,True
2236,L,66,2026-02-12,16,16,False
2237,UN,94,2025-05-10,10,13,False
2238,L,66,2025-10-21,8,15,False
2239,UN,53,2026-03-15,10,17,False
2240,L,83,2025-07-09,11,7,True
2241,L,7,2025-07-05,4,2,True
2242,kg,3,2026-05-25,19,15,True
2243,L,25,2026-11-15,8,22,True
2244,L,48,2025-04-13,13,3,True
2245,UN,18,2025-07-12,19,27,False
2246,UN,68,2026-09-27,8,13,True
2247,UN,50,2025-11-26,10,18,True
2248,kg,86,2025-05-08,17,9,True
2249,kg,15,2026-01-29,6,9,True
2250,kg,5,2026-10-19,12,20,False
2251,L,49,2026-10-26,17,7,False
2252,L,11,2026-09-05,7,23,True
2253,L,75,2025-11-17,14,11,False
2254,L,14,2026-09-13,8,7,False
2255,UN,17,2026-02-19,4,10,True
2256,kg,47,2025-05-21,17,16,True
2257,L,28,2026-08-31,18,27,True
2258,UN,71,2025-07-01,11,7,True
2259,L,95,2025-03-18,10,17,True
2260,kg,1,2025-06-07,15,24,True
2261,L,94,2026-08-30,13,23,True
2262,L,56,2026-10-12,1,19,False
2263,UN,28,2025-05-20,12,20,False
2264,kg,64,2026-10-12,18,13,False
2265,kg,60,2025-05-06,16,27,False
2266,UN,84,2026-11-16,17,13,True
2267,L,77,2025-03-25,18,21,True
2268,L,69,2026-06-24,1,23,False
2269,kg,75,2025-04-17,10,23,False
2270,kg,49,2025-06-23,8,10,False
2271,kg,99,2026-12-28,4,25,True
2272,L,79,2026-12-31,18,28,False
2273,kg,55,2026-11-19,3,26,False
2274,kg,78,2026-04-06,16,10,False
2275,L,94,2025-10-18,6,27,False
2276,L,10,2025-11-17,14,15,True
2277,L,12,2026-06-09,8,9,False
2278,UN,33,2026-06-18,6,9,False
2279,kg,82,2025-05-02,3,21,True
2280,L,85,2026-07-29,4,5,False
2281,L,66,2025-03-10,5,23,True
2282,UN,40,2026-10-04,16,14,True
2283,UN,38,2026-08-03,7,14,False
2284,kg,8,2025-12-04,13,24,True
2285,UN,71,2026-04-25,3,2,False
2286,L,45,2026-05-25,1,21,True
2287,kg,34,2025-08-26,8,24,False
2288,L,86,2025-09-20,11,10,False
2289,UN,81,2025-06-15,14,11,False
2290,kg,36,2025-04-03,17,19,False
2291,L,75,2026-06-02,1,18,False
2292,UN,90,2026-05-20,2,4,True
2293,UN,68,2026-03-23,3,26,False
2294,UN,37,2025-06-14,10,13,False
2295,kg,35,2025-07-15,8,16,True
2296,kg,10,2026-06-04,8,1,True
2297,kg,26,2025-03-30,18,8,False
2298,kg,39,2025-11-21,19,20,False
2299,L,20,2026-06-28,5,5,False
2300,UN,58,2026-06-04,18,23,False
2301,L,18,2025-08-08,4,3,True
2302,kg,22,2025-04-11,14,29,False
2303,kg,75,2026-02-23,6,26,False
2304,kg,38,2026-06-10,9,18,True
2305,kg,29,2026-12-08,11,17,False
2306,L,42,2026-10-09,5,3,False
2307,L,52,2026-01-20,5,15,True
2308,L,86,2026-07-19,4,28,True
2309,UN,30,2026-12-19,9,4,False
2310,L,76,2026-11-01,11,11,False
2311,L,61,2026-09-01,7,26,True
2312,UN,9,2026-11-16,14,16,False
2313,L,76,2026-08-04,15,6,False
2314,UN,31,2025-01-20,14,23,False
2315,L,45,2026-04-20,8,22,False
2316,UN,24,2025-07-14,10,25,False
2317,UN,23,2025-07-26,8,24,True
2318,kg,63,2026-10-02,6,10,True
2319,L,98,2025-09-25,13,5,False
2320,kg,87,2026-09-17,18,18,True
2321,L,81,2025-01-17,6,21,False
2322,UN,63,2026-07-19,16,21,False
2323,L,1,2026-08-08,11,2,True
2324,UN,95,2025-12-05,6,24,True
2325,UN,40,2025-07-20,8,27,True
2326,UN,63,2025-03-09,18,23,True
2327,kg,21,2026-11-20,13,23,False
2328,UN,42,2025-04-10,5,6,True
2329,UN,79,2025-11-22,14,3,True
2330,kg,94,2025-01-23,19,29,True
2331,UN,88,2025-07-23,10,15,False
2332,kg,31,2025-05-30,17,8,True
2333,L,17,2026-05-31,5,9,True
2334,L,93,2026-01-16,7,1,True
2335,UN,14,2025-04-05,3,12,True
2336,UN,15,2025-05-05,8,21,True
2337,L,40,2026-06-13,5,1,False
2338,kg,88,2026-06-21,15,28,False
2339,kg,49,2025-04-17,13,2,False
2340,L,9,2026-03-24,12,17,False
2341,kg,66,2025-01-18,10,28,False
2342,L,66,2025-10-12,8,11,True
2343,L,15,2026-01-26,19,12,False
2344,L,94,2026-10-06,13,4,True
2345,kg,44,2026-04-23,13,28,False
2346,kg,12,2025-10-05,19,17,False
2347,L,10,2026-10-28,4,22,False
